	901|1.5,Tm|0.3	P6|20,Tm|0.3	NT|3,SR|2.4	RY|2,P6|20	PLX|60,P6|20	901|1.5,SR|2.4	P6|20	ST|0.6,Tm|0.3	ZS|0.6,P6|20	P6|20,HN|6	901|1.5,HN|6	NT|3,Tm|0.3	NT|6	AK|10	AK|5,Tm|0.3	901|1.5,PLX|60	ZS|0.6,NT|3	AK|5	ZS|0.6,Tm|0.3	P6|20,SR|2.4	RY|2,HN|6	RY|2,RO|3.5	PLX|60,RO|3.5	ST|0.6,NT|3	PLX|60	PLX|60,Tm|0.3	901|1.5	ZS|0.6,PLX|60	ZS|0.6,HN|6	RY|2,SR|2.4	AK|5,ZS|0.6	RY|2,ZS|0.6	ST|0.6,HN|6	901|1.5,NT|3	RO|3.5	P6|20,RO|3.5	Tm|0.6	AK|5,ST|0.6	Tm|0.3	RY|2,Tm|0.3	P6|20,ST|0.6	PLX|60,ST|0.6	PLX|60,SR|2.4	ST|1.2	HN|6,NT|3	ZS|0.6,RO|3.5	P6|20,NT|3	RY|2,AK|5	ST|0.6,RO|3.5	RY|2,NT|3	RY|2	901|1.5,ZS|0.6	RY|2,901|1.5	HN|6	AK|5,PLX|60	HN|6,SR|2.4	PLX|60,HN|6	RY|2,ST|0.6	ST|0.6	SR|2.4,RO|3.5	901|1.5,P6|20	ZS|1.2	901|1.5,ST|0.6	NT|3,RO|3.5	PLX|60,NT|3	NT|3	ZS|0.6,ST|0.6	901|1.5,RO|3.5	AK|5,NT|3	P6|40	AK|5,901|1.5	901|3	RO|7	SR|2.4,Tm|0.3	AK|5,HN|6	AK|5,P6|20	ZS|0.6	SR|4.8	HN|6,RO|3.5	RO|3.5,Tm|0.3	SR|2.4	RY|2,PLX|60	ST|0.6,SR|2.4	HN|12	HN|6,Tm|0.3	PLX|120	AK|5,RO|3.5	ZS|0.6,SR|2.4	AK|5,SR|2.4
CTNNB1	1.92520011059e-05	8.47792428758e-09	1.11768694245e-08	7.92085681355e-09	3.86042282682e-06	1.92565517938e-05	4.7050619084e-09	5.7224468316e-09	1.70744019153e-08	6.8974548856e-06	2.61409780672e-05	6.62618152317e-09	2.85331914398e-09	9.17192016687e-09	1.29447825461e-08	1.92483560787e-05	1.52226591509e-08	9.17192016687e-09	1.61422023861e-08	9.38150370739e-09	6.8959656186e-06	5.13366173924e-08	3.90383858739e-06	4.80290359639e-09	3.85571776491e-06	3.85949062729e-06	1.92482282435e-05	3.86808710491e-06	6.9051191637e-06	1.15393451857e-08	1.23693400069e-08	1.5585134912e-08	6.89469940814e-06	1.92510815626e-05	4.81208224873e-08	5.28258843957e-08	3.77286237919e-09	1.11215046193e-08	3.77286237919e-09	6.98865728434e-09	6.65464636081e-09	3.85766734936e-06	3.86404131519e-06	1.94958445241e-09	6.89560314284e-06	6.04901624942e-08	7.55838105238e-09	1.2387715072e-08	5.00704069397e-08	6.06911404913e-09	3.21579490515e-09	1.92605975835e-05	1.92514440384e-05	6.89274982369e-06	3.86488968507e-06	6.90107337397e-06	1.07484675886e-05	5.16537935756e-09	1.94958445241e-09	5.64443727678e-08	1.92529333054e-05	1.23693400069e-08	1.92501778279e-05	5.09741416312e-08	3.85857108405e-06	2.85331914398e-09	1.43189244593e-08	1.9296349066e-05	1.20252393109e-08	4.7050619084e-09	1.92574001636e-05	1.92482282435e-05	4.81208224873e-08	1.20964126597e-08	6.90192174386e-06	1.38769820753e-08	1.23693400069e-08	8.32355028052e-09	6.94087064618e-06	5.18936848665e-08	8.32355028052e-09	3.85893355981e-06	1.02731347329e-08	6.89274982369e-06	6.89652268607e-06	3.85571776491e-06	5.72927426541e-08	2.06928902874e-08	1.74954704474e-08
DIABLO	2.29869192407e-06	3.99061972844e-06	1.6991936424e-06	7.31267705667e-06	1.7009760607e-06	1.70280333016e-06	1.69683809647e-06	2.29460153805e-06	7.32089579983e-06	1.69971853785e-06	7.79073348712e-09	2.2950822363e-06	1.30060433907e-09	5.63055971098e-09	2.29941219168e-06	5.69858374794e-09	5.6253583077e-06	5.63055971098e-09	7.91783933532e-06	1.69912088362e-06	5.61871940158e-06	6.21661670082e-06	6.04915704843e-07	2.12051042018e-09	4.1379642238e-09	2.29791959619e-06	4.9102921061e-09	5.62819566758e-06	5.62693814474e-06	7.31373199826e-06	5.62405770336e-06	1.12398966636e-05	3.70034746213e-09	6.21089644517e-09	6.00777740619e-07	2.29761583709e-06	2.29378163196e-06	6.45046579209e-09	2.29378163196e-06	7.90962059217e-06	1.69765800255e-06	4.95787030491e-09	1.70203100228e-06	8.19906081112e-10	4.18104572009e-09	6.22483544398e-06	1.69813870081e-06	5.62146951991e-06	6.01597646701e-07	5.61713956454e-06	5.6158389602e-06	5.62896799546e-06	5.62074925231e-06	2.88044138102e-09	9.76852393478e-09	1.70077347944e-06	7.01840560481e-09	5.61665886628e-06	8.19906081112e-10	2.29867077868e-06	1.70174838858e-06	5.62405770336e-06	5.73019818721e-09	6.02078344958e-07	5.43856856287e-09	1.30060433907e-09	5.62487760944e-06	6.05688032726e-07	6.93116405005e-09	1.69683809647e-06	1.05408518171e-08	4.9102921061e-09	6.00777740619e-07	3.99167467002e-06	8.51100109199e-09	1.70246865618e-06	5.62405770336e-06	1.69789303806e-06	6.03658182e-07	2.89455937258e-06	1.69789303806e-06	5.61997692443e-06	1.69871294414e-06	2.88044138102e-09	2.29666207335e-06	4.1379642238e-09	6.0640830033e-07	7.32195074141e-06	1.70352359777e-06
DPP4	1.07542024577e-05	5.8086856507e-06	1.18556970266e-05	6.04980548121e-06	1.2043895555e-05	1.81474541595e-05	3.56601227471e-06	3.74662406884e-06	1.48992554342e-05	3.60213867598e-06	8.547655483e-06	4.46244532489e-06	2.21977194889e-06	1.01446620588e-05	1.23873354348e-05	1.18382697666e-05	1.35530151084e-05	1.01446620588e-05	1.35759165355e-05	1.11403913737e-05	2.51991960776e-06	7.45890363891e-06	1.34529937127e-05	3.72372264174e-06	8.47788328029e-06	1.07205566563e-05	8.51152908173e-06	1.98111264398e-05	1.13693695608e-05	1.21197182842e-05	1.13332431595e-05	1.3817036366e-05	1.54007709412e-06	1.07313010306e-05	4.97511043241e-06	8.54112270712e-06	2.24267337599e-06	1.16486127517e-05	2.24267337599e-06	4.72646658249e-06	5.06996296756e-06	9.98183397314e-06	1.8113808358e-05	1.50395069285e-06	2.25589835016e-06	1.63083535919e-05	5.7857842236e-06	1.26284552653e-05	6.47906112526e-06	4.70356515539e-06	2.4837932065e-06	1.98447722412e-05	1.09953222882e-05	3.61264012658e-08	1.86225453391e-05	9.672051479e-06	8.51400968155e-06	3.98774389935e-06	1.50395069285e-06	1.46110355102e-05	1.20775413564e-05	1.13332431595e-05	1.00154797746e-05	7.1948823813e-06	1.06976552292e-05	2.21977194889e-06	1.28371938524e-05	1.34866395141e-05	1.23644340077e-05	3.56601227471e-06	1.86561911406e-05	8.51152908173e-06	4.97511043241e-06	1.18785984537e-05	1.01807884601e-05	1.37106743336e-05	1.13332431595e-05	9.63592507774e-06	5.01123683368e-06	7.21778380841e-06	9.63592507774e-06	1.09616764868e-05	1.11398757706e-05	3.61264012658e-08	2.27879977726e-06	8.47788328029e-06	1.51197724913e-05	2.09691682372e-05	1.97805871366e-05
DUSP4	1.23923321525e-05	6.23305529742e-06	4.51814892199e-06	1.92991959428e-06	7.08716391755e-06	8.34076419776e-06	4.66241247312e-07	5.7761959102e-06	1.91913709868e-05	4.75884048974e-07	6.63516090405e-06	8.56971687672e-06	2.80290282661e-06	1.72646950265e-05	2.30315090766e-05	1.08338781035e-05	2.15280325661e-05	1.72646950265e-05	2.44919437896e-05	1.72830744277e-06	1.47332114863e-06	1.05616898638e-05	1.5718934187e-05	2.81228468671e-06	6.62092267023e-06	1.23877367203e-05	6.62551810239e-06	2.53460524098e-05	1.87347725412e-05	3.17892444234e-06	1.87251297395e-05	2.01888080865e-05	1.90246617626e-08	9.428420929e-06	9.09801151681e-06	9.56425276412e-06	5.7668140501e-06	1.72740768866e-05	5.7668140501e-06	7.23049239707e-06	4.75623107412e-07	6.63030453033e-06	8.33616876561e-06	9.38186010023e-09	2.81254562827e-06	2.78231412563e-05	3.26914407392e-06	1.87283733734e-05	9.10739337691e-06	4.26658117358e-06	1.46367834697e-06	2.53506478419e-05	8.08919644936e-06	9.64280166234e-09	2.38856176967e-05	1.72488889704e-06	6.6305654719e-06	1.47306020707e-06	9.38186010023e-09	1.08132576122e-05	7.0917593497e-06	1.87251297395e-05	6.63489996249e-06	1.19009143434e-05	9.42382549685e-06	2.80290282661e-06	1.87345115996e-05	1.57235296192e-05	2.00675978531e-05	4.66241247312e-07	2.38902131288e-05	6.62551810239e-06	9.09801151681e-06	7.48206014548e-06	1.72743378281e-05	1.77309362738e-05	1.87251297395e-05	1.71524609537e-06	9.10765431847e-06	1.48648255669e-05	1.71524609537e-06	8.0846010172e-06	1.72462795547e-06	9.64280166234e-09	5.77645685177e-06	6.62092267023e-06	2.63627065433e-05	2.04403758349e-05	1.89799411218e-05
E2F1	1.46220659479e-05	1.45991741925e-05	1.73456761406e-05	1.36488384221e-05	1.80468172873e-05	2.43282654744e-05	1.01272671311e-05	6.65901084396e-06	4.21085641653e-05	1.635766194e-05	1.63805536954e-05	7.63947661414e-06	3.16756955268e-06	2.81686522752e-05	3.26405593366e-05	1.25121971656e-05	3.51488665869e-05	2.81686522752e-05	3.64532040957e-05	1.52523288924e-05	9.75196610002e-06	0.00123153087125	0.00123592885012	5.35467333518e-06	7.9195501562e-06	1.23914572177e-05	1.01501588864e-05	3.99008471905e-05	3.82116918432e-05	1.7699677879e-05	3.19812970343e-05	3.55028683254e-05	8.41749859143e-06	1.33177284391e-05	0.00122800929996	0.00123813656709	4.47190706146e-06	3.03557560577e-05	4.47190706146e-06	7.99347835255e-06	1.23143709136e-05	1.01066539387e-05	2.20976567441e-05	2.1871037825e-06	9.39796436161e-06	0.00125999059699	1.32948366837e-05	3.16902235663e-05	0.00123019640374	6.68914084377e-06	3.52157129109e-06	4.21314559207e-05	1.36717301775e-05	6.23039480893e-06	3.60882024314e-05	2.04085013969e-05	1.41499449651e-05	5.70867507359e-06	2.1871037825e-06	0.00124218740655	2.02774260175e-05	3.19812970343e-05	1.23372626689e-05	0.00123117686951	1.10871197089e-05	3.16756955268e-06	3.41684008168e-05	0.00123815945885	3.13362218278e-05	1.01272671311e-05	3.83188111616e-05	1.01501588864e-05	0.00122800929996	1.86500136494e-05	3.43990470841e-05	3.82959194062e-05	3.19812970343e-05	1.41781065879e-05	0.00123423969477	0.00123248120702	1.41781065879e-05	1.14411214473e-05	1.63652103704e-05	6.23039480893e-06	1.07023018704e-05	7.9195501562e-06	0.00125617795224	4.61594036222e-05	4.23467588631e-05
EEF2	1.83854942727e-08	3.24781315837e-08	4.70104382216e-08	3.67068126993e-08	2.10774856105e-08	1.85155040488e-08	1.76506378251e-08	1.634569732e-08	7.45296796138e-08	1.79116941137e-08	3.81905680271e-09	4.68804284454e-08	3.20529346868e-08	3.46248472457e-08	4.94523410043e-08	3.72808942235e-09	8.89319764756e-08	3.46248472457e-08	7.17065355474e-08	2.31645654294e-08	1.93172311629e-08	1.73169927001e-07	1.57540599912e-07	3.35711382481e-08	3.42684778544e-09	1.82543415441e-08	3.55800051404e-09	6.03058895742e-08	5.71400980774e-08	3.4013678409e-08	5.68790417888e-08	7.5935216663e-08	1.77925985001e-09	3.56109352008e-08	1.54113752127e-07	1.71764389952e-07	1.48274937586e-08	3.6143050807e-08	1.48274937586e-08	3.38836686328e-08	1.91688413864e-08	4.94505134678e-09	1.83843513202e-08	1.51820356134e-09	3.23139909755e-08	2.10992793915e-07	4.97035725119e-08	5.36810221199e-08	1.55631955688e-07	5.1109109561e-08	1.90561748742e-08	6.04370423028e-08	2.26141753882e-08	2.61056288673e-10	3.80516950311e-08	1.52185598234e-08	3.68790407411e-09	2.05743784355e-08	1.51820356134e-09	1.69071255661e-07	2.12086383391e-08	5.68790417888e-08	5.07620407538e-09	1.86166686813e-07	3.54797824722e-08	3.20529346868e-08	5.83972453501e-08	1.57671752641e-07	6.66777819324e-08	1.76506378251e-08	3.81828477597e-08	3.55800051404e-09	1.54113752127e-07	2.97849972934e-08	3.48859035343e-08	5.22754850707e-08	5.68790417888e-08	1.49575035348e-08	1.54374808415e-07	1.68941245885e-07	1.49575035348e-08	2.24830226596e-08	1.64757070961e-08	2.61056288673e-10	1.50885500473e-08	3.42684778544e-09	1.88738599372e-07	7.18365453236e-08	4.95823507804e-08
EEF2K	7.19604917822e-06	1.17393486208e-05	1.47009206654e-05	1.48252933033e-05	1.89142242293e-05	1.9036305909e-05	1.17302194829e-05	1.9112278019e-06	1.43808447715e-05	1.82105117727e-05	1.36672123301e-05	2.86066393462e-06	2.85153479674e-06	2.64484220583e-06	2.65397134371e-06	1.13975550257e-05	5.50216008536e-06	2.64484220583e-06	2.65975442649e-06	1.37500446696e-05	9.57536611024e-06	2.7806652053e-05	3.1895582979e-05	4.75363346077e-06	7.1840047464e-06	7.19313388427e-06	7.18692004034e-06	9.83463003501e-06	9.13091757842e-06	1.49444596891e-05	2.65062528862e-06	5.74569910905e-06	8.38239095383e-06	1.00384548371e-05	2.47115782326e-05	3.64417977155e-05	9.12913787623e-09	4.54694086986e-06	9.12913787623e-09	3.10420295831e-06	1.36323181469e-05	9.08610341042e-06	1.9033390615e-05	1.90209866403e-06	9.33182708655e-06	2.73622035212e-05	1.45817542797e-05	5.73991602627e-06	2.66136768966e-05	5.94660861718e-06	3.09507382043e-06	9.83754532896e-06	1.02819938608e-05	6.48029228981e-06	9.82884695223e-06	1.83296781584e-05	1.36642970362e-05	4.99717248446e-06	1.90209866403e-06	3.65609641012e-05	1.89171395232e-05	2.65062528862e-06	9.08901870437e-06	2.75631130293e-05	1.00355395431e-05	2.85153479674e-06	4.55272395265e-06	3.18984982729e-05	5.49637700258e-06	1.17302194829e-05	9.83176224617e-06	7.18692004034e-06	2.47115782326e-05	1.18585150065e-05	9.12513449564e-06	1.43750616887e-05	2.65062528862e-06	1.18493858686e-05	3.11918705224e-05	2.47207073705e-05	1.18493858686e-05	1.02790785668e-05	1.37514845327e-05	6.48029228981e-06	6.48942142768e-06	7.1840047464e-06	2.73564204384e-05	1.45000111573e-05	1.44942280745e-05
EGFR	3.34942454589e-06	4.03271795225e-06	4.03676945072e-06	1.0709023481e-05	7.37962653026e-06	7.38335928281e-06	4.03228352175e-06	7.70853555637e-06	4.05163048727e-06	4.0368536375e-06	3.35356023115e-06	2.83471379812e-09	2.40028329845e-09	1.64754410805e-08	1.69098715801e-08	3.35068292351e-06	2.17472488204e-08	1.64754410805e-08	1.97813960217e-08	4.03541096727e-06	6.68131007499e-06	7.97788087688e-06	4.64848392615e-06	7.71050140917e-06	3.34734300851e-06	3.34777743901e-06	3.34899011539e-06	3.36668997403e-06	2.39170812726e-08	1.07111091267e-05	1.9346965522e-08	6.69608692476e-06	7.71267124162e-06	3.35139039869e-06	1.30114091764e-06	5.33342443939e-06	4.3443049967e-10	7.72457656695e-06	4.3443049967e-10	6.67717438974e-06	1.17403846476e-05	1.10554441344e-05	7.38171217593e-06	7.70810112587e-06	6.9703990491e-09	1.32048788316e-06	4.03468380505e-06	6.69321540032e-06	9.00924204351e-06	6.67914024254e-06	6.67673995924e-06	3.36833708092e-06	1.00257300746e-05	4.57011575065e-09	3.36381844959e-06	4.03893928317e-06	3.35191312426e-06	1.43848410851e-05	7.70810112587e-06	5.33551008506e-06	7.38127363715e-06	1.9346965522e-08	1.10570912413e-05	1.30354120094e-06	3.34974329181e-06	2.40028329845e-09	7.72744809139e-06	4.65013103304e-06	1.88757243789e-08	4.03228352175e-06	3.36546555647e-06	3.34899011539e-06	1.30114091764e-06	4.03480359792e-06	2.10455568311e-08	4.04875896283e-06	1.9346965522e-08	4.03436916742e-06	1.30571103339e-06	1.30157534814e-06	4.03436916742e-06	1.00240829677e-05	1.17424702933e-05	4.57011575065e-09	5.00454625032e-09	3.34734300851e-06	1.31761635872e-06	4.05371613294e-06	4.0508446085e-06
EIF4E	8.39857384749e-06	5.22542454209e-06	8.555105978e-06	7.34198682674e-06	1.3605240314e-05	1.69401545706e-05	5.21765405298e-06	2.45715426503e-06	8.63088922367e-06	5.23569900428e-06	8.40884830968e-06	1.3525254915e-08	5.75476579939e-09	3.40774126853e-06	3.41551175765e-06	8.39573261961e-06	3.41898993649e-06	3.40774126853e-06	3.42100565981e-06	1.09972206065e-05	2.14237772507e-06	5.12794799668e-06	1.1391201484e-05	2.45513854172e-06	8.38758626105e-06	8.39535675017e-06	8.39080335837e-06	1.18008214317e-05	3.431280122e-06	1.0673683986e-05	3.41323517069e-06	5.53756794446e-06	2.46742872722e-06	8.39655812417e-06	3.00361522291e-06	8.22126927589e-06	7.77048911558e-09	5.85712504445e-06	7.77048911558e-09	2.13210326288e-06	7.6670378289e-06	1.0836970037e-05	1.69369374733e-05	2.44938377592e-06	2.37997171026e-08	6.41685039361e-06	5.22340881878e-06	5.5320740423e-06	5.45299899883e-06	2.13008753956e-06	2.12433277377e-06	1.18040385291e-05	1.05151361321e-05	1.80449513032e-08	1.17953275296e-05	8.56739616351e-06	8.40563121236e-06	4.57371654968e-06	2.44938377592e-06	1.15529664351e-05	1.36084574114e-05	3.41323517069e-06	1.08401871343e-05	3.00936998871e-06	8.39334102685e-06	5.75476579939e-09	5.86261894661e-06	1.13944185813e-05	3.41349603433e-06	5.21765405298e-06	1.17985446269e-05	8.39080335837e-06	3.00361522291e-06	8.55712170132e-06	3.42578621984e-06	8.62539532151e-06	3.41323517069e-06	8.5493512122e-06	3.02166017422e-06	3.01138571203e-06	8.5493512122e-06	1.05119190348e-05	1.09987349881e-05	1.80449513032e-08	2.58154404188e-08	8.38758626105e-06	6.41135649144e-06	1.19625863829e-05	1.19570924807e-05
EIF4EBP1	8.78048918212e-09	9.17835150789e-09	0.904848252359	8.09490725176e-09	1.05797777913e-08	1.38326713951e-08	6.16358935618e-09	4.41542496339e-09	3.43634053578e-06	7.83341486534e-09	7.43555253957e-09	0.904848247307	0.904848244292	3.42737698351e-06	3.43039174566e-06	5.92348468176e-09	0.904851674469	3.42737698351e-06	3.43319170858e-06	1.03196844383e-08	3.60114340474e-09	1.14885548049e-07	1.17370418589e-07	0.904848245693	4.41618843511e-09	7.43095058683e-09	5.76572703041e-09	3.43459313486e-06	3.43184677194e-06	9.99826226027e-09	3.43017694643e-06	3.43210826432e-06	3.07048832083e-09	0.904848250058	1.12954230154e-07	1.1911781951e-07	3.01476215171e-09	3.42877764632e-06	3.01476215171e-09	4.94608004729e-09	7.56425216785e-09	5.81685124679e-09	1.24831327998e-08	1.40066281168e-09	0.904848245962	3.54313117658e-06	0.904848250456	3.42930830141e-06	1.14354892965e-07	0.904848246224	1.93131789558e-09	3.43594267346e-06	7.69704492599e-09	1.66982550916e-09	3.43179317195e-06	9.73676987385e-09	6.08601394427e-09	3.33198070726e-09	1.40066281168e-09	1.21021174518e-07	1.19293163866e-08	3.43017694643e-06	7.16638984209e-09	0.904848357247	0.904848248709	0.904848244292	3.43157760924e-06	1.18719957184e-07	0.904851671669	6.16358935618e-09	3.43314271054e-06	5.76572703041e-09	1.12954230154e-07	1.10817065164e-08	3.42904680902e-06	3.43354057287e-06	3.43017694643e-06	8.06694436469e-09	1.14624055663e-07	1.15968992305e-07	8.06694436469e-09	6.3475063307e-09	9.46760717637e-09	1.66982550916e-09	4.68458766087e-09	4.41618843511e-09	3.54033121367e-06	3.43824389079e-06	3.43544392788e-06
EIF4G1	1.66907881607e-05	1.22549598944e-05	1.60379577917e-05	1.10480872009e-05	1.48335566831e-05	2.30831919477e-05	6.60843699899e-06	8.4025077025e-06	1.42134723301e-05	7.89083642693e-06	1.23266646932e-05	9.64555400474e-06	3.99903110929e-06	6.56388376323e-06	1.22104066587e-05	1.4024292075e-05	1.16040664404e-05	6.56388376323e-06	1.32515582266e-05	1.33886430285e-05	5.72204962984e-06	0.00154159955471	0.00154538502419	6.75501591634e-06	8.22511968409e-06	1.38716425795e-05	1.10442652653e-05	1.58301550152e-05	8.88743475904e-06	1.64785768843e-05	7.6050353311e-06	1.2044685533e-05	4.03838423499e-06	1.50432963745e-05	0.00153715990451	0.0015437683415	5.64652289545e-06	9.31986857028e-06	5.64652289545e-06	1.00861730973e-05	9.36442180605e-06	1.09811044911e-05	2.02640463665e-05	2.75598480705e-06	5.28143053723e-06	0.00154476493984	1.06074681083e-05	1.10035339651e-05	0.00153991588931	8.43868131119e-06	4.4396502019e-06	1.86493005964e-05	1.54839154672e-05	1.28239942794e-06	1.47890034473e-05	1.33213261104e-05	9.50751911203e-06	7.19563500895e-06	2.75598480705e-06	0.00154919883119	1.76527022643e-05	7.6050353311e-06	1.38002500723e-05	0.00154115893561	1.22241507934e-05	3.99903110929e-06	1.03610201382e-05	0.00154820416977	1.05629148725e-05	6.60843699899e-06	1.76081490285e-05	1.10442652653e-05	0.00153715990451	1.76854495779e-05	7.84628319117e-06	1.31723207622e-05	7.6050353311e-06	1.20389266824e-05	0.00153844230393	0.0015428064274	1.20389266824e-05	1.2664769886e-05	1.47949114895e-05	1.28239942794e-06	6.92892232339e-06	8.22511968409e-06	0.00154372378827	1.96439620135e-05	1.86028104457e-05
ELK1	6.56950593911e-06	1.22390258208e-05	8.31917858236e-06	1.12523904222e-05	9.48160378803e-06	7.96109838099e-06	7.57840785229e-06	6.19699402205e-06	2.63646675577e-05	7.59000259411e-06	1.9204827124e-06	6.92758614048e-06	2.26696817195e-06	5.6581214205e-06	1.0318739389e-05	1.91315733201e-06	2.10532278773e-05	5.6581214205e-06	2.34468776739e-05	7.59193416535e-06	3.68557731172e-06	0.00176186202861	0.00176009124198	3.80334422547e-06	1.90319593574e-06	6.56381390428e-06	1.90888797058e-06	2.06894556411e-05	1.87978544472e-05	9.72619298032e-06	1.87862597054e-05	2.24602422753e-05	1.54797079534e-06	4.17585614252e-06	0.00175818804604	0.0017657664539	4.66061796853e-06	7.19449747402e-06	4.66061796853e-06	8.33460053843e-06	9.11478390581e-06	3.43957198927e-06	7.95540634616e-06	1.53637605352e-06	2.27856291376e-06	0.00177697430575	9.84537602424e-06	9.3321039904e-06	0.0017597244221	5.94095074185e-06	3.6739825699e-06	2.0695147676e-05	5.58287054048e-06	1.15947418182e-08	7.56131735624e-06	6.06380515223e-06	1.91479067756e-06	5.21035862342e-06	1.53637605352e-06	0.00176424025645	9.48729582287e-06	1.87862597054e-05	3.4452640241e-06	0.00176045501422	4.17016410769e-06	2.26696817195e-06	2.03226357589e-05	0.00176009693401	7.92508959245e-06	7.57840785229e-06	7.56700939108e-06	1.90888797058e-06	0.00175818804604	1.07128283789e-05	5.66971616232e-06	1.32365292728e-05	1.87862597054e-05	6.05221041042e-06	0.00175819964078	0.00176284866401	6.05221041042e-06	5.57717850565e-06	7.58858646394e-06	1.15947418182e-08	4.67221271035e-06	1.90319593574e-06	0.00176384616746	2.48384701158e-05	1.17103318309e-05
ENY2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EPPK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ERBB2	3.65892894378e-06	2.85676392298e-06	4.67684954732e-06	7.57745506518e-06	6.51044431184e-06	8.33136259027e-06	2.85507201576e-06	5.45289712026e-06	2.87333913749e-06	2.86293325194e-06	3.66509827274e-06	4.41590081828e-09	2.72399359295e-09	1.50249863725e-08	1.67168935978e-08	3.65914064353e-06	2.09911153204e-08	1.50249863725e-08	1.99590289528e-08	4.675306155e-06	4.73024428561e-06	5.67252315671e-06	4.60551240338e-06	5.45392920662e-06	3.65537229608e-06	3.65706420331e-06	3.65723703655e-06	3.67363941781e-06	2.61283579144e-08	9.39650860314e-06	1.82671217275e-08	4.74065017115e-06	5.45906644922e-06	3.65996103014e-06	9.50140107295e-07	3.80521212305e-06	1.69190722533e-09	5.4662301994e-06	1.69190722533e-09	4.72407495664e-06	8.30627722879e-06	9.10657750911e-06	8.32949784981e-06	5.45120521303e-06	1.05852297799e-08	9.68407229022e-07	2.85779600935e-06	4.73740803579e-06	6.40134532032e-06	4.72510704301e-06	4.72238304942e-06	3.67550415828e-06	8.37962008597e-06	7.86123618692e-09	3.67039728245e-06	4.68198678991e-06	3.66323353227e-06	1.01735882624e-05	5.45120521303e-06	5.62426566102e-06	6.51230905231e-06	1.82671217275e-08	9.10844224958e-06	9.52864100887e-07	3.65809628968e-06	2.72399359295e-09	5.46947233476e-06	4.60737714384e-06	1.77489799655e-08	2.85507201576e-06	3.67226202292e-06	3.65723703655e-06	9.50140107295e-07	4.67581746095e-06	2.28862225594e-08	2.87009700213e-06	1.82671217275e-08	4.67412555372e-06	9.58001343481e-07	9.5183201452e-07	4.67412555372e-06	8.3777553455e-06	1.01253307668e-05	7.86123618692e-09	9.55314341225e-09	3.65537229608e-06	9.65165093667e-07	4.69239267545e-06	4.6891505401e-06
ERBB3	1.96041338738e-06	2.27905623175e-08	7.80716475902e-06	2.92778028329e-08	1.97740007349e-06	1.97844271839e-06	2.04557084437e-08	9.02042665576e-09	2.77307282722e-08	3.26729102876e-08	1.97029573535e-06	7.789135428e-06	7.78680057412e-06	3.44775511171e-09	5.78260898544e-09	1.95937590665e-06	7.79407559395e-06	3.44775511171e-09	9.60987370214e-09	2.48143920714e-08	2.1039296233e-08	7.99544752147e-07	2.74766702281e-06	7.79348614691e-06	1.95694436505e-06	1.95927921892e-06	1.9580785335e-06	1.96421938488e-06	1.94922216723e-08	2.91862792796e-08	7.27501982841e-09	1.60971142175e-08	1.89027746259e-08	9.74487910763e-06	7.90722657757e-07	8.11178366201e-07	2.33485387373e-09	1.01333278937e-08	2.33485387373e-09	1.11569482629e-08	2.71412812258e-08	1.96362993783e-06	1.97730854994e-06	6.68557278203e-09	7.79901777597e-06	7.97997677586e-07	7.80725628257e-06	1.22698495008e-08	7.97408230539e-07	7.79562266851e-06	8.82209438913e-09	1.96535355333e-06	1.96690062789e-06	1.22172018439e-08	1.96039212016e-06	3.25813867343e-08	1.96916156689e-06	1.55076671712e-08	6.68557278203e-09	8.11086842648e-07	1.97853424195e-06	7.27501982841e-09	1.96476410629e-06	8.57752323188e-06	9.74374493918e-06	7.78680057412e-06	1.39605926104e-08	2.74880119126e-06	7.79024832924e-06	2.04557084437e-08	1.96152628861e-06	1.9580785335e-06	7.90722657757e-07	2.26990387642e-08	1.56649569556e-08	2.39034635555e-08	7.27501982841e-09	2.03641848905e-08	8.02939859601e-07	7.93057511631e-07	2.03641848905e-08	1.96576645944e-06	2.70497576725e-08	1.22172018439e-08	1.45520557176e-08	1.95694436505e-06	7.94170412869e-07	2.76392047189e-08	2.38119400022e-08
