	901|1.5,Tm|0.3	P6|20,Tm|0.3	NT|3,SR|2.4	RY|2,P6|20	PLX|60,P6|20	901|1.5,SR|2.4	P6|20	ST|0.6,Tm|0.3	ZS|0.6,P6|20	P6|20,HN|6	901|1.5,HN|6	NT|3,Tm|0.3	NT|6	AK|10	AK|5,Tm|0.3	901|1.5,PLX|60	ZS|0.6,NT|3	AK|5	ZS|0.6,Tm|0.3	P6|20,SR|2.4	RY|2,HN|6	RY|2,RO|3.5	PLX|60,RO|3.5	ST|0.6,NT|3	PLX|60	PLX|60,Tm|0.3	901|1.5	ZS|0.6,PLX|60	ZS|0.6,HN|6	RY|2,SR|2.4	AK|5,ZS|0.6	RY|2,ZS|0.6	ST|0.6,HN|6	901|1.5,NT|3	RO|3.5	P6|20,RO|3.5	Tm|0.6	AK|5,ST|0.6	Tm|0.3	RY|2,Tm|0.3	P6|20,ST|0.6	PLX|60,ST|0.6	PLX|60,SR|2.4	ST|1.2	HN|6,NT|3	ZS|0.6,RO|3.5	P6|20,NT|3	RY|2,AK|5	ST|0.6,RO|3.5	RY|2,NT|3	RY|2	901|1.5,ZS|0.6	RY|2,901|1.5	HN|6	AK|5,PLX|60	HN|6,SR|2.4	PLX|60,HN|6	RY|2,ST|0.6	ST|0.6	SR|2.4,RO|3.5	901|1.5,P6|20	ZS|1.2	901|1.5,ST|0.6	NT|3,RO|3.5	PLX|60,NT|3	NT|3	ZS|0.6,ST|0.6	901|1.5,RO|3.5	AK|5,NT|3	P6|40	AK|5,901|1.5	901|3	RO|7	SR|2.4,Tm|0.3	AK|5,HN|6	AK|5,P6|20	ZS|0.6	SR|4.8	HN|6,RO|3.5	RO|3.5,Tm|0.3	SR|2.4	RY|2,PLX|60	ST|0.6,SR|2.4	HN|12	HN|6,Tm|0.3	PLX|120	AK|5,RO|3.5	ZS|0.6,SR|2.4	AK|5,SR|2.4
MAPK3	0.0506849083597	0.00476826860725	0.0217814162615	0.000377814161313	0.0223806351115	0.0464264111491	0.0	0.00476826860725	0.0105573778424	0.0	0.0459166397525	0.0260399134721	0.0212716448648	0.00903325814755	0.0138015267548	0.0539128629142	0.0318290227073	0.00903325814755	0.0153256464497	0.000509771396664	0.000377814161313	0.000377814161313	0.0223806351115	0.0212716448648	0.0223806351115	0.0271489037187	0.0459166397525	0.0329380129539	0.0105573778424	0.000887585557977	0.0105573778424	0.0109351920038	0.0	0.0671882846173	0.0	0.0	0.00476826860725	0.00903325814755	0.00476826860725	0.00514608276856	0.0	0.0223806351115	0.0228904065082	0.0	0.0212716448648	0.0105573778424	0.0212716448648	0.00941107230886	0.0	0.0216494590261	0.000377814161313	0.0564740175949	0.0462944539138	0.0	0.031413893259	0.000509771396664	0.0223806351115	0.000377814161313	0.0	0.000509771396664	0.0459166397525	0.0105573778424	0.0459166397525	0.0212716448648	0.0436522799763	0.0212716448648	0.0105573778424	0.0459166397525	0.0303049030124	0.0	0.0549498979	0.0459166397525	0.0	0.00527804000391	0.00903325814755	0.00903325814755	0.0105573778424	0.000509771396664	0.0	0.00476826860725	0.000509771396664	0.0227584492728	0.000509771396664	0.0	0.00476826860725	0.0223806351115	0.00903325814755	0.0110671492391	0.00954302954421
MAPK8	0.000130024839762	2.19412930642e-05	2.66462654059e-05	4.49958836662e-05	0.000112340769264	0.000130082263763	0.0	2.19412930642e-05	3.29758628758e-05	0.0	0.000108083546698	2.6588841405e-05	4.64754834081e-06	3.21568793951e-05	5.40981724593e-05	0.000161535238997	3.76234112166e-05	3.21568793951e-05	5.491715594e-05	2.19987170651e-05	4.49958836662e-05	4.49958836662e-05	0.000112340769264	4.64754834081e-06	0.000112340769264	0.000134282062328	0.000108083546698	0.000145316632139	3.29758628758e-05	6.69946007313e-05	3.29758628758e-05	7.7971746542e-05	0.0	0.000112731095038	0.0	0.0	2.19412930642e-05	3.21568793951e-05	2.19412930642e-05	6.69371767303e-05	0.0	0.000112340769264	0.000134339486329	0.0	4.64754834081e-06	3.29758628758e-05	4.64754834081e-06	7.71527630613e-05	0.0	4.9643432007e-05	4.49958836662e-05	0.000141059409574	0.000153079430364	0.0	0.000144497648659	2.19987170651e-05	0.000112340769264	4.49958836662e-05	0.0	2.19987170651e-05	0.000108083546698	3.29758628758e-05	0.000108083546698	4.64754834081e-06	0.000116988317604	4.64754834081e-06	3.29758628758e-05	0.000108083546698	3.6804427736e-05	0.0	0.000140240426093	0.000108083546698	0.0	4.39400101293e-05	3.21568793951e-05	3.21568793951e-05	3.29758628758e-05	2.19987170651e-05	0.0	2.19412930642e-05	2.19987170651e-05	0.00015733665293	2.19987170651e-05	0.0	2.19412930642e-05	0.000112340769264	3.21568793951e-05	5.49745799409e-05	5.41555964602e-05
MAPK9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAPT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MCL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MDM2	0.00695617054605	0.00366471391076	0.428523022105	3.71548265796e-05	0.00466924027035	0.0033525438295	0.0	0.00366471391076	0.0706660081569	0.0	0.00329145663528	0.432126648821	0.42846193491	0.0703747718576	0.0740394857683	0.00581722392752	0.499127943067	0.0703747718576	0.0743307220677	6.10871942194e-05	3.71548265796e-05	3.71548265796e-05	0.00466924027035	0.42846193491	0.00466924027035	0.00833395418111	0.00329145663528	0.0753352484272	0.0706660081569	9.8242020799e-05	0.0706660081569	0.0707031629835	0.0	0.431753391546	0.0	0.0	0.00366471391076	0.0703747718576	0.00366471391076	0.00370186873734	0.0	0.00466924027035	0.00473032746457	0.0	0.42846193491	0.0706660081569	0.42846193491	0.0704119266841	0.0	0.428499089737	3.71548265796e-05	0.0739574647922	0.00332861146186	0.0	0.0750440121279	6.10871942194e-05	0.00466924027035	3.71548265796e-05	0.0	6.10871942194e-05	0.00329145663528	0.0706660081569	0.00329145663528	0.42846193491	0.433131175181	0.42846193491	0.0706660081569	0.00329145663528	0.498836706768	0.0	0.0736662284928	0.00329145663528	0.0	0.00372580110498	0.0703747718576	0.0703747718576	0.0706660081569	6.10871942194e-05	0.0	0.00366471391076	6.10871942194e-05	0.00470639509693	6.10871942194e-05	0.0	0.00366471391076	0.00466924027035	0.0703747718576	0.0707270953511	0.0704358590518
MET	0.000305961143809	0.000168473081703	0.0631589169456	9.39170686568e-07	0.000217862203303	0.000139491495333	0.0	0.000168473081703	0.00478302815902	0.0	0.000137488062106	0.0633253865941	0.0631569135124	0.00477464128255	0.00494311436426	0.000253930583585	0.0679399416714	0.00477464128255	0.00495150124072	2.00343322727e-06	9.39170686568e-07	9.39170686568e-07	0.000217862203303	0.0631569135124	0.000217862203303	0.000386335285007	0.000137488062106	0.00500089036232	0.00478302815902	2.94260391384e-06	0.00478302815902	0.00478396732971	0.0	0.0632944015745	0.0	0.0	0.000168473081703	0.00477464128255	0.000168473081703	0.00016941225239	0.0	0.000217862203303	0.000219865636531	0.0	0.0631569135124	0.00478302815902	0.0631569135124	0.00477558045324	0.0	0.0631578526831	9.39170686568e-07	0.00492051622113	0.000138427232792	0.0	0.00499250348586	2.00343322727e-06	0.000217862203303	9.39170686568e-07	0.0	2.00343322727e-06	0.000137488062106	0.00478302815902	0.000137488062106	0.0631569135124	0.0633747757157	0.0631569135124	0.00478302815902	0.000137488062106	0.067931554795	0.0	0.00491212934466	0.000137488062106	0.0	0.000170476514931	0.00477464128255	0.00477464128255	0.00478302815902	2.00343322727e-06	0.0	0.000168473081703	2.00343322727e-06	0.00021880137399	2.00343322727e-06	0.0	0.000168473081703	0.000217862203303	0.00477464128255	0.00478503159225	0.00477664471578
MIF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MKNK1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MMP2	0.00122134570888	0.000299266235161	0.000530029132402	0.0010342951746	0.000205349730769	0.00141984874072	0.0	0.000299266235161	0.000651649309639	0.0	0.000922079473722	0.000331526100563	3.22598654017e-05	0.00062984454822	0.000929110783382	0.00103311777165	0.00068390917504	0.00062984454822	0.0009509155448	0.000497769267	0.0010342951746	0.0010342951746	0.000205349730769	3.22598654017e-05	0.000205349730769	0.00050461596593	0.000922079473722	0.000856999040407	0.000651649309639	0.0015320644416	0.000651649309639	0.00168594448424	0.0	0.000954339339124	0.0	0.0	0.000299266235161	0.00062984454822	0.000299266235161	0.00133356140976	0.0	0.000205349730769	0.000703118997769	0.0	3.22598654017e-05	0.000651649309639	3.22598654017e-05	0.00166413972282	0.0	0.00106655504	0.0010342951746	0.00157372878336	0.00195637464832	0.0	0.000835194278989	0.000497769267	0.000205349730769	0.0010342951746	0.0	0.000497769267	0.000922079473722	0.000651649309639	0.000922079473722	3.22598654017e-05	0.00023760959617	3.22598654017e-05	0.000651649309639	0.000922079473722	0.000662104413622	0.0	0.00155192402194	0.000922079473722	0.0	0.000797035502162	0.00062984454822	0.00062984454822	0.000651649309639	0.000497769267	0.0	0.000299266235161	0.000497769267	0.00123964490537	0.000497769267	0.0	0.000299266235161	0.000205349730769	0.00062984454822	0.00114941857664	0.00112761381522
MSH6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MSI2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTOR	0.0642257583633	0.0557312644827	0.0267919093617	0.00188645775472	0.00859287996183	0.0089109129104	0.0	0.0557312644827	0.0349636103228	0.0	0.0084944938806	0.0821067548145	0.0263754903319	0.0332881344545	0.0890193989372	0.0128200848963	0.0613391006547	0.0332881344545	0.0906948748055	0.000416419029802	0.00188645775472	0.00188645775472	0.00859287996183	0.0263754903319	0.00859287996183	0.0643241444445	0.0084944938806	0.0435564902847	0.0349636103228	0.00230287678452	0.0349636103228	0.0368500680776	0.0	0.0348699842125	0.0	0.0	0.0557312644827	0.0332881344545	0.0557312644827	0.0576177222374	0.0	0.00859287996183	0.00900929899164	0.0	0.0263754903319	0.0349636103228	0.0263754903319	0.0351745922092	0.0	0.0282619480866	0.00188645775472	0.0434581042034	0.0103809516353	0.0	0.0418810144164	0.000416419029802	0.00859287996183	0.00188645775472	0.0	0.000416419029802	0.0084944938806	0.0349636103228	0.0084944938806	0.0263754903319	0.0349683702937	0.0263754903319	0.0349636103228	0.0084944938806	0.0596636247864	0.0	0.0417826283351	0.0084944938806	0.0	0.0561476835125	0.0332881344545	0.0332881344545	0.0349636103228	0.000416419029802	0.0	0.0557312644827	0.000416419029802	0.0104793377166	0.000416419029802	0.0	0.0557312644827	0.00859287996183	0.0332881344545	0.0353800293526	0.0337045534843
MUC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MYC	0.00522963111274	0.000405946673373	0.000311670521613	0.000160834057039	0.0341086588244	0.0048778767158	0.0	0.000405946673373	0.00117736873923	0.0	0.00482368443936	0.000663424918549	0.000257478245176	0.00116609492468	0.00157204159806	0.0379863460427	0.00143484698441	0.00116609492468	0.0015833154126	5.41922764369e-05	0.000160834057039	0.000160834057039	0.0341086588244	0.000257478245176	0.0341086588244	0.0345146054978	0.00482368443936	0.0352860275637	0.00117736873923	0.000215026333476	0.00117736873923	0.00133820279627	0.0	0.00508116268454	0.0	0.0	0.000405946673373	0.00116609492468	0.000405946673373	0.000566780730412	0.0	0.0341086588244	0.0341628511009	0.0	0.000257478245176	0.00117736873923	0.000257478245176	0.00132692898172	0.0	0.000418312302215	0.000160834057039	0.00600105317859	0.0049845184964	0.0	0.0352747537491	5.41922764369e-05	0.0341086588244	0.000160834057039	0.0	5.41922764369e-05	0.00482368443936	0.00117736873923	0.00482368443936	0.000257478245176	0.0343661370696	0.000257478245176	0.00117736873923	0.00482368443936	0.00142357316986	0.0	0.00598977936405	0.00482368443936	0.0	0.00046013894981	0.00116609492468	0.00116609492468	0.00117736873923	5.41922764369e-05	0.0	0.000405946673373	5.41922764369e-05	0.0342694928815	5.41922764369e-05	0.0	0.000405946673373	0.0341086588244	0.00116609492468	0.00123156101567	0.00122028720112
MYH11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MYH9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MYT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NAPSA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NDRG1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NDUFB4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NF2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NKX2-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NOTCH1	8.54282608059e-05	5.44419053869e-05	4.58713515641e-05	8.2251007202e-05	5.20677057262e-05	7.10449535166e-05	0.0	5.44419053869e-05	3.03823941093e-05	0.0	3.0986355419e-05	6.02546588533e-05	5.81275346647e-06	2.99979257183e-05	8.44398311051e-05	6.24656682045e-05	3.61951475758e-05	2.99979257183e-05	8.48242994962e-05	4.00585980976e-05	8.2251007202e-05	8.2251007202e-05	5.20677057262e-05	5.81275346647e-06	5.20677057262e-05	0.000106509611113	3.0986355419e-05	8.24500998355e-05	3.03823941093e-05	0.0001223096053	3.03823941093e-05	0.000112633401311	0.0	3.67991088855e-05	0.0	0.0	5.44419053869e-05	2.99979257183e-05	5.44419053869e-05	0.000136692912589	0.0	5.20677057262e-05	9.21263038238e-05	0.0	5.81275346647e-06	3.03823941093e-05	5.81275346647e-06	0.00011224893292	0.0	8.80637606685e-05	8.2251007202e-05	6.13687495283e-05	0.000113237362621	0.0	8.20656314445e-05	4.00585980976e-05	5.20677057262e-05	8.2251007202e-05	0.0	4.00585980976e-05	3.0986355419e-05	3.03823941093e-05	3.0986355419e-05	5.81275346647e-06	5.78804591927e-05	5.81275346647e-06	3.03823941093e-05	3.0986355419e-05	3.58106791847e-05	0.0	6.09842811373e-05	3.0986355419e-05	0.0	9.45005034845e-05	2.99979257183e-05	2.99979257183e-05	3.03823941093e-05	4.00585980976e-05	0.0	5.44419053869e-05	4.00585980976e-05	0.000134318712928	4.00585980976e-05	0.0	5.44419053869e-05	5.20677057262e-05	2.99979257183e-05	7.04409922069e-05	7.00565238159e-05
NOTCH3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NRAS	0.0154137710265	0.00163006911758	0.000947258549294	0.000768299552294	0.0266749140207	0.0142023053936	0.0	0.00163006911758	0.00247999100312	0.0	0.0137837019089	0.00215872418218	0.0005286550646	0.00238289620224	0.00401296531982	0.0379412200123	0.00300864606772	0.00238289620224	0.0041100601207	0.000418603484694	0.000768299552294	0.000768299552294	0.0266749140207	0.0005286550646	0.0266749140207	0.0283049831383	0.0137837019089	0.0291549050239	0.00247999100312	0.00118690303699	0.00247999100312	0.00324829055542	0.0	0.0143123569735	0.0	0.0	0.00163006911758	0.00238289620224	0.00163006911758	0.00239836866987	0.0	0.0266749140207	0.0270935175054	0.0	0.0005286550646	0.00247999100312	0.0005286550646	0.00315119575453	0.0	0.00129695461689	0.000768299552294	0.016263692912	0.0145520014612	0.0	0.029057810223	0.000418603484694	0.0266749140207	0.000768299552294	0.0	0.000418603484694	0.0137837019089	0.00247999100312	0.0137837019089	0.0005286550646	0.0272035690853	0.0005286550646	0.00247999100312	0.0137837019089	0.00291155126684	0.0	0.0161665981111	0.0137837019089	0.0	0.00204867260228	0.00238289620224	0.00238289620224	0.00247999100312	0.000418603484694	0.0	0.00163006911758	0.000418603484694	0.027443213573	0.000418603484694	0.0	0.00163006911758	0.0266749140207	0.00238289620224	0.00289859448782	0.00280149968693
NRG1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAICS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAK1	0.0577192777887	0.000990914700746	0.00293019278853	0.000151683323168	0.0360976247876	0.0574380462034	0.0	0.000990914700746	0.00682215349388	0.0	0.056728363088	0.00321142437382	0.00222050967308	0.00660530227349	0.00759621697424	0.078253733623	0.00904266316696	0.00660530227349	0.00781306819463	0.000709683115449	0.000151683323168	0.000151683323168	0.0360976247876	0.00222050967308	0.0360976247876	0.0370885394883	0.056728363088	0.0429197782814	0.00682215349388	0.000861366438616	0.00682215349388	0.00697383681705	0.0	0.058948872761	0.0	0.0	0.000990914700746	0.00660530227349	0.000990914700746	0.00114259802391	0.0	0.0360976247876	0.036807307903	0.0	0.00222050967308	0.00682215349388	0.00222050967308	0.00675698559666	0.0	0.00237219299624	0.000151683323168	0.0635505165818	0.0568800464111	0.0	0.0427029270611	0.000709683115449	0.0360976247876	0.000151683323168	0.0	0.000709683115449	0.056728363088	0.00682215349388	0.056728363088	0.00222050967308	0.0383181344606	0.00222050967308	0.00682215349388	0.056728363088	0.00882581194657	0.0	0.0633336653615	0.056728363088	0.0	0.00170059781619	0.00660530227349	0.00660530227349	0.00682215349388	0.000709683115449	0.0	0.000990914700746	0.000709683115449	0.0362493081107	0.000709683115449	0.0	0.000990914700746	0.0360976247876	0.00660530227349	0.00753183660933	0.00731498538894
PAK4	0.00122134570888	0.000299266235161	0.000530029132402	0.0010342951746	0.000205349730769	0.00141984874072	0.0	0.000299266235161	0.000651649309639	0.0	0.000922079473722	0.000331526100563	3.22598654017e-05	0.00062984454822	0.000929110783382	0.00103311777165	0.00068390917504	0.00062984454822	0.0009509155448	0.000497769267	0.0010342951746	0.0010342951746	0.000205349730769	3.22598654017e-05	0.000205349730769	0.00050461596593	0.000922079473722	0.000856999040407	0.000651649309639	0.0015320644416	0.000651649309639	0.00168594448424	0.0	0.000954339339124	0.0	0.0	0.000299266235161	0.00062984454822	0.000299266235161	0.00133356140976	0.0	0.000205349730769	0.000703118997769	0.0	3.22598654017e-05	0.000651649309639	3.22598654017e-05	0.00166413972282	0.0	0.00106655504	0.0010342951746	0.00157372878336	0.00195637464832	0.0	0.000835194278989	0.000497769267	0.000205349730769	0.0010342951746	0.0	0.000497769267	0.000922079473722	0.000651649309639	0.000922079473722	3.22598654017e-05	0.00023760959617	3.22598654017e-05	0.000651649309639	0.000922079473722	0.000662104413622	0.0	0.00155192402194	0.000922079473722	0.0	0.000797035502162	0.00062984454822	0.00062984454822	0.000651649309639	0.000497769267	0.0	0.000299266235161	0.000497769267	0.00123964490537	0.000497769267	0.0	0.000299266235161	0.000205349730769	0.00062984454822	0.00114941857664	0.00112761381522
PARD3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
