	901|1.5,Tm|0.3	P6|20,Tm|0.3	NT|3,SR|2.4	RY|2,P6|20	PLX|60,P6|20	901|1.5,SR|2.4	P6|20	ST|0.6,Tm|0.3	ZS|0.6,P6|20	P6|20,HN|6	901|1.5,HN|6	NT|3,Tm|0.3	NT|6	AK|10	AK|5,Tm|0.3	901|1.5,PLX|60	ZS|0.6,NT|3	AK|5	ZS|0.6,Tm|0.3	P6|20,SR|2.4	RY|2,HN|6	RY|2,RO|3.5	PLX|60,RO|3.5	ST|0.6,NT|3	PLX|60	PLX|60,Tm|0.3	901|1.5	ZS|0.6,PLX|60	ZS|0.6,HN|6	RY|2,SR|2.4	AK|5,ZS|0.6	RY|2,ZS|0.6	ST|0.6,HN|6	901|1.5,NT|3	RO|3.5	P6|20,RO|3.5	Tm|0.6	AK|5,ST|0.6	Tm|0.3	RY|2,Tm|0.3	P6|20,ST|0.6	PLX|60,ST|0.6	PLX|60,SR|2.4	ST|1.2	HN|6,NT|3	ZS|0.6,RO|3.5	P6|20,NT|3	RY|2,AK|5	ST|0.6,RO|3.5	RY|2,NT|3	RY|2	901|1.5,ZS|0.6	RY|2,901|1.5	HN|6	AK|5,PLX|60	HN|6,SR|2.4	PLX|60,HN|6	RY|2,ST|0.6	ST|0.6	SR|2.4,RO|3.5	901|1.5,P6|20	ZS|1.2	901|1.5,ST|0.6	NT|3,RO|3.5	PLX|60,NT|3	NT|3	ZS|0.6,ST|0.6	901|1.5,RO|3.5	AK|5,NT|3	P6|40	AK|5,901|1.5	901|3	RO|7	SR|2.4,Tm|0.3	AK|5,HN|6	AK|5,P6|20	ZS|0.6	SR|4.8	HN|6,RO|3.5	RO|3.5,Tm|0.3	SR|2.4	RY|2,PLX|60	ST|0.6,SR|2.4	HN|12	HN|6,Tm|0.3	PLX|120	AK|5,RO|3.5	ZS|0.6,SR|2.4	AK|5,SR|2.4
RPS6KA2	0.035604822923	0.00733391953261	0.00936387995385	0.0136737889913	0.00833075675439	0.0407070529218	0.00625332406123	0.00215437391341	0.0154359624613	0.00636420597441	0.0346351093648	0.00426164995503	0.00318105448366	0.00587278039814	0.00695337586952	0.0353348844779	0.0123636928837	0.00587278039814	0.0102632338714	0.0083890950139	0.00753134684327	0.0171889848996	0.0118459526627	0.00425483292569	0.00207743269316	0.00315802816453	0.0345242274517	0.0112600710932	0.00929352031321	0.0136032904003	0.00918263840003	0.0166031033301	0.00118466035521	0.0377052819353	0.00976851996952	0.0160218440308	0.00108059547137	0.00694655884018	0.00108059547137	0.00850106040147	0.00732710250327	0.00315121113519	0.00826025816334	0.00107377844203	0.00329193639684	0.0189511583696	0.00943437854489	0.0132932453282	0.0108422984116	0.0106015194138	0.0074204649301	0.0437068658517	0.0419446923818	0.000110881913176	0.0079502130913	0.00629370738336	0.00218831460633	0.00849424337213	0.00107377844203	0.0159513454397	0.0407775515129	0.00918263840003	0.0355980058937	0.0129495744532	0.00525848717682	0.00318105448366	0.0102564168421	0.0442927474212	0.0090538348818	0.00625332406123	0.0403970078498	0.0345242274517	0.00976851996952	0.00726342094156	0.00598366231132	0.0121261044594	0.00918263840003	0.00618282547019	0.0098794018827	0.0108491154409	0.00618282547019	0.00949789762326	0.00725660391222	0.000110881913176	0.00119147738455	0.00207743269316	0.0156413003677	0.0153654638702	0.0120556058683
RPS6KA3	0.0111892619092	0.0196649852633	0.0265353499897	0.0195841852579	0.0258395530449	0.030207132087	0.0166611477843	0.00664606135529	0.0869156023215	0.0175949350365	0.00911921168231	0.00751747981189	0.00451364233287	0.0394517402048	0.0424555776839	0.0110225010028	0.0747680968701	0.0394517402048	0.0732582920162	0.0246211219461	0.00385682472575	0.0150194965683	0.0212748643553	0.00815586620914	0.0091784052606	0.0121822427396	0.00818542443015	0.0794328597978	0.0711882417894	0.0249447451304	0.0702544545372	0.0731774920108	0.00457601112843	0.012699066763	0.0120964590947	0.028757606879	0.00300383747902	0.0430939640811	0.00300383747902	0.00592687495261	0.0203033716606	0.0128206291369	0.0312001129174	0.00364222387627	0.00544742958503	0.0823509136319	0.0211747901172	0.0423747776784	0.015738682971	0.00743667980646	0.00292303747359	0.0784398789674	0.0111084619037	0.00093378725216	0.0486301454654	0.022955494909	0.0101121925128	0.00656526134986	0.00364222387627	0.0341181667515	0.0248465722145	0.0702544545372	0.0118276483064	0.0166101014276	0.0136920475935	0.00451364233287	0.0738966784135	0.0202818835248	0.0439653825377	0.0166611477843	0.047637164635	0.00818542443015	0.0120964590947	0.0250255451358	0.040385527457	0.0561128879892	0.0702544545372	0.0220217076568	0.0130302463469	0.0151002965737	0.0220217076568	0.0121014427342	0.0256639315331	0.00093378725216	0.00393762473118	0.0091784052606	0.0515481992995	0.092276162194	0.0614734478617
RPS6KB1	0.0143238095084	0.00604479308208	0.00380311025522	0.00665975019246	0.00824039004705	0.0161834270064	0.00480927824638	0.0031441825104	0.00762248725773	0.00485070312504	0.0131297195514	0.0019434927572	0.000707977921505	0.000605310124004	0.0018408249597	0.0136467642932	0.00352118693286	0.000605310124004	0.00404872384705	0.00568105335673	0.00189189682474	0.00656061278542	0.00814125264002	0.00261664559621	0.00343111180067	0.00466662663636	0.0130882946727	0.00624432081202	0.00285463389001	0.00494560427979	0.00281320901135	0.00466368095743	0.00195009255336	0.0137962725942	0.00471014083935	0.00951941908573	0.00123551483569	0.00251397779871	0.00123551483569	0.00308598678177	0.00671794592109	0.00533977947537	0.00652624413438	0.0019086676747	0.000749402800167	0.0075233498507	0.00551725616789	0.00245578207008	0.00661880851405	0.00255844986758	0.00185047194608	0.0159015036841	0.0149387666188	4.14248786619e-05	0.00403642192467	0.00313655721237	0.00347253667933	0.00375913962078	0.0019086676747	0.00780527317306	0.0178975729191	0.00281320901135	0.0149969623474	0.00541811876085	0.00413908972217	0.000707977921505	0.00472187668605	0.0177984355121	0.00131328804551	0.00480927824638	0.0136936047967	0.0130882946727	0.00471014083935	0.0043306471694	0.000646735002666	0.00541458837039	0.00281320901135	0.00309513233371	0.00475156571801	0.00594565567504	0.00309513233371	0.00528158374675	0.00500380000841	4.14248786619e-05	0.00127693971436	0.00343111180067	0.00531545096335	0.00590834134506	0.00370044245771
RPTOR	0.000322649031494	0.00051954839895	0.0023252188649	0.000448197397358	0.000603223289954	0.00232887172529	0.000417568752133	0.000161879341904	0.00700792326788	0.000509826454878	0.000312927087423	0.000318996171107	0.000217016524291	0.000880006964425	0.000981986611241	0.000288891104345	0.00680737104004	0.000880006964425	0.00669233416256	0.00235711264051	0.000122886347971	0.000382144132731	0.000537170025327	0.000276916219378	0.000185654537821	0.000287634184638	0.000220669384678	0.00677600905357	0.00668261221849	0.00213883098583	0.00659035451574	0.00662098316097	0.000152157397833	0.000437685908968	0.000351515487506	0.000769084239639	0.000101979646817	0.000939906659512	0.000101979646817	0.000132608292042	0.00047746844722	0.000245554232909	0.00229385687843	5.98996950877e-05	0.000309274227036	0.00694187000325	0.000634585276423	0.00091063560965	0.000411415182593	0.000247645169516	3.06286452253e-05	0.00681102390042	0.000251298029903	9.22577027457e-05	0.00106566150225	0.00220046004335	0.000277912240567	9.05283403129e-05	5.98996950877e-05	0.00245971782811	0.00063823813681	0.00659035451574	0.000280569079765	0.000568532011796	0.000402671062112	0.000217016524291	0.00665025421083	0.000572184872183	0.00109702348872	0.000417568752133	0.0011006763491	0.000220669384678	0.000351515487506	0.00221018198742	0.00097226466717	0.00129757571656	0.00659035451574	0.00210820234061	0.000443773190252	0.000453495134323	0.00210820234061	0.000216283183047	0.0021681020357	9.22577027457e-05	0.000194237349563	0.000185654537821	0.00123152245193	0.00869855685635	0.00298820930503
SCD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SDHA	0.0128984974094	0.007326374082	0.0113658023556	0.0117912918268	0.0159142222504	0.0179975632144	0.00637275104565	0.00265872109509	0.0155640560307	0.00642532442579	0.0119974477532	0.00626673655064	0.00531311351429	0.00595600596664	0.00690962900299	0.0136269141748	0.0145044184994	0.00595600596664	0.0101449280214	0.00751584567402	0.00547111416135	0.0147790295206	0.0189019599442	0.00701821157303	0.00954147120477	0.0104950942411	0.0119448743731	0.0187327761898	0.00924387836523	0.0114712296226	0.00919130498508	0.0146098457663	0.00175767143889	0.0172579878873	0.00936048873941	0.0157332397851	0.00095362303635	0.00766110402538	0.00095362303635	0.00637216381755	0.00807784910439	0.0112465692635	0.0155941600461	0.00170509805874	0.00536568689443	0.0185517937245	0.0116858645599	0.0113745467478	0.0110655867982	0.0107316542955	0.0054185407812	0.0211361793581	0.0173634151543	5.25733801477e-05	0.0154974771714	0.0061052622215	0.00959404458492	0.00712363883994	0.00170509805874	0.0154131775808	0.0183176254187	0.00919130498508	0.0136499724318	0.0146736022537	0.0148545847191	0.00531311351429	0.0108964030438	0.0213053631125	0.0112691194809	0.00637275104565	0.0179008803397	0.0119448743731	0.00936048873941	0.0070063118777	0.00600857934678	0.0123287570123	0.00919130498508	0.00605268884135	0.00941306211956	0.0103141117758	0.00605268884135	0.014960011986	0.0077577869001	5.25733801477e-05	0.0010061964165	0.00954147120477	0.015316494706	0.0152439938264	0.012008694808
SERPINA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SERPINE1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHC1	0.0344170933242	0.00173237734356	0.00538283635267	0.00504018511407	0.00231558504586	0.0358124388011	0.00129530528413	0.000609025574819	0.00706028510277	0.00133627014272	0.0340209861234	0.00398749087581	0.00355041881638	0.00395761538087	0.00439468744031	0.0344190599638	0.00931539863502	0.00395761538087	0.00620205187807	0.0021599649849	0.00378584468853	0.0124589023711	0.00973430230285	0.00372237233177	0.00102027976173	0.00145735182116	0.0339800212648	0.00678525958037	0.00580594467723	0.00557729736622	0.00576497981864	0.00950985964858	0.000212918373976	0.0375304400812	0.00871402254112	0.0100093278252	0.000437072059431	0.00412956889626	0.000437072059431	0.00418195188937	0.00146725879952	0.00119223327712	0.00285269729801	0.000171953515388	0.00359138367497	0.0144790023598	0.00484572410051	0.00770249521081	0.00888597605651	0.00729529864632	0.00374487982994	0.0397450010834	0.0377249010947	4.09648585876e-05	0.00497789514261	0.00187338239487	0.00106124462032	0.00391683334533	0.000171953515388	0.0105464400774	0.0352753265489	0.00576497981864	0.0341519747802	0.0122644413575	0.00457069857811	0.00355041881638	0.00593693333403	0.0426940438059	0.00750803419726	0.00129530528413	0.0379376366456	0.0339800212648	0.00871402254112	0.00226948959571	0.00399858023946	0.005252920665	0.00576497981864	0.00183241753628	0.0087549873997	0.00915109460055	0.00183241753628	0.00476515959167	0.00200437105167	4.09648585876e-05	0.000478036918018	0.00102027976173	0.012671637922	0.00759739735492	0.00579003291716
SLC16A4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
