	901|1.5,Tm|0.3	P6|20,Tm|0.3	NT|3,SR|2.4	RY|2,P6|20	PLX|60,P6|20	901|1.5,SR|2.4	P6|20	ST|0.6,Tm|0.3	ZS|0.6,P6|20	P6|20,HN|6	901|1.5,HN|6	NT|3,Tm|0.3	NT|6	AK|10	AK|5,Tm|0.3	901|1.5,PLX|60	ZS|0.6,NT|3	AK|5	ZS|0.6,Tm|0.3	P6|20,SR|2.4	RY|2,HN|6	RY|2,RO|3.5	PLX|60,RO|3.5	ST|0.6,NT|3	PLX|60	PLX|60,Tm|0.3	901|1.5	ZS|0.6,PLX|60	ZS|0.6,HN|6	RY|2,SR|2.4	AK|5,ZS|0.6	RY|2,ZS|0.6	ST|0.6,HN|6	901|1.5,NT|3	RO|3.5	P6|20,RO|3.5	Tm|0.6	AK|5,ST|0.6	Tm|0.3	RY|2,Tm|0.3	P6|20,ST|0.6	PLX|60,ST|0.6	PLX|60,SR|2.4	ST|1.2	HN|6,NT|3	ZS|0.6,RO|3.5	P6|20,NT|3	RY|2,AK|5	ST|0.6,RO|3.5	RY|2,NT|3	RY|2	901|1.5,ZS|0.6	RY|2,901|1.5	HN|6	AK|5,PLX|60	HN|6,SR|2.4	PLX|60,HN|6	RY|2,ST|0.6	ST|0.6	SR|2.4,RO|3.5	901|1.5,P6|20	ZS|1.2	901|1.5,ST|0.6	NT|3,RO|3.5	PLX|60,NT|3	NT|3	ZS|0.6,ST|0.6	901|1.5,RO|3.5	AK|5,NT|3	P6|40	AK|5,901|1.5	901|3	RO|7	SR|2.4,Tm|0.3	AK|5,HN|6	AK|5,P6|20	ZS|0.6	SR|4.8	HN|6,RO|3.5	RO|3.5,Tm|0.3	SR|2.4	RY|2,PLX|60	ST|0.6,SR|2.4	HN|12	HN|6,Tm|0.3	PLX|120	AK|5,RO|3.5	ZS|0.6,SR|2.4	AK|5,SR|2.4
TUBA1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TUFM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TWIST2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TYRO3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBAC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UGT1A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ULK1	0.000402638457786	0.00641895194758	0.00638710763647	0.00640779699697	0.00679598874303	0.00676326049893	0.00639342455704	2.68839025145e-05	0.00645209750882	0.0063934518918	0.000377138402002	2.64855953297e-05	9.58204786662e-07	4.44534636989e-05	6.9980854242e-05	0.000402849621198	5.96311565651e-05	4.44534636989e-05	8.42003423215e-05	0.00639933257697	1.43997746958e-05	0.00636626337019	0.00675445511625	2.31471675812e-06	0.000402564185996	0.000428091576539	0.000377111067243	0.000461237137774	5.87002865373e-05	0.00640052187162	5.86729517784e-05	7.30453917153e-05	1.38384673039e-06	0.00037806927203	0.00635189093026	0.0127453154873	2.55273905431e-05	4.58099756704e-05	2.55273905431e-05	3.989983048e-05	0.00639478106901	0.000403920697967	0.00678871361768	1.35651197145e-06	9.855395456e-07	0.00641056388204	0.00639438276182	5.88259036358e-05	0.00635324744223	1.53306447235e-05	1.43724399369e-05	0.000435784019022	0.00039148350718	2.73347589376e-08	0.000447017649695	0.00638617676644	0.000402591520755	1.57289519083e-05	1.35651197145e-06	0.0127380403619	0.00677053562428	5.86729517784e-05	0.000378467579215	0.00635284913504	0.000403522390782	9.58204786662e-07	6.00294637499e-05	0.0067290019975	4.54116684856e-05	0.00639342455704	0.000421564530942	0.000377111067243	0.00635189093026	0.00641167682223	4.44807984579e-05	0.00643787802074	5.86729517784e-05	0.00638614943168	0.00635191826502	0.0063774183208	0.00638614943168	0.000416936625932	0.00638750594365	2.73347589376e-08	2.5554725302e-05	0.000402564185996	0.00639634439396	0.00644482238346	0.00643060289538
VASP	4.35023814646e-05	0.00011001745743	0.000319523211016	0.000130203568803	0.00012835258631	0.000319617221876	0.000101209270344	2.88701785003e-05	0.00026822816564	0.000102394111024	3.58790350577e-05	4.34083706046e-05	3.46001835185e-05	4.1885202736e-05	5.06933898221e-05	3.52763787511e-05	0.000201619078815	4.1885202736e-05	0.000175827082382	0.000353203322238	3.0179139138e-05	0.00440555268538	0.00440370170288	5.46621749328e-05	2.71433159653e-05	3.59515030514e-05	3.46941943785e-05	0.000194162211261	0.000168203735975	0.000313917325956	0.000167018895296	0.000196013193755	2.12468320935e-05	6.9294377897e-05	0.00437655838692	0.00447776765726	8.80818708609e-06	6.19471941503e-05	8.80818708609e-06	3.78024855449e-05	0.000121271261759	4.72053073795e-05	0.000312066343462	2.00619914143e-05	3.57850241978e-05	0.00454357728222	0.000135809453863	7.08795011948e-05	0.00439662037833	6.35944819773e-05	2.89942984588e-05	0.000201713089675	6.36884928373e-05	1.18484067926e-06	6.90285187013e-05	0.000286107868176	2.83281566445e-05	4.9056289873e-05	2.00619914143e-05	0.00466148141442	0.000135903464723	0.000167018895296	5.47561857927e-05	0.00441115857044	6.17434994838e-05	3.46001835185e-05	0.00018708088671	0.0044112525813	7.64853862546e-05	0.000101209270344	7.65793971145e-05	3.46941943785e-05	0.00437655838692	0.000293731214583	4.30700434153e-05	0.00014309447308	0.000167018895296	0.000284923027497	0.0043777432276	0.00438536657401	0.000284923027497	5.61376144241e-05	0.000304985018911	1.18484067926e-06	9.99302776535e-06	2.71433159653e-05	0.00441844358966	0.000451941922793	0.000326808230233
VCAM1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VDAC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
